"Presion","Profundidad","Temperatura","Conductividad","Conductancia","Salinidad","Vel_Sonido","Densidad","Latitud","Longitud","Fecha","Hora","Estacion","Marea","Transecto","No.Estacion"
"656",38.55,38.6193224,22.92214828,50184.94977,52360.91408,34.42598189,1529.267649,1023.689383,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"657",38.85,38.91896158,22.90096378,50180.07617,52378.98385,34.43875462,1529.232377,1023.706448,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"658",39.15,39.21859566,22.86333658,50152.19701,52391.03727,34.44671174,1529.14965,1023.724574,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"659",39.45,39.51822472,22.80771549,50094.52738,52391.67661,34.44582186,1529.010938,1023.741133,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"660",39.75,39.81784869,22.75943375,50051.42188,52399.51351,34.45039978,1528.896869,1023.759717,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"661",40.05,40.11746714,22.72986931,50038.1829,52418.10172,34.46334004,1528.839986,1023.77928,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"662",40.35,40.417081,22.71141242,50029.08989,52428.8502,34.47074671,1528.805595,1023.791469,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"663",40.65,40.71669236,22.68524853,49996.76435,52423.7221,34.46624698,1528.738281,1023.796824,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"664",40.95,41.01630199,22.65795876,49965.12332,52420.54487,34.46315759,1528.669557,1023.803565,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"665",41.25,41.31590962,22.63439691,49940.24158,52420.35674,34.46235998,1528.61291,1023.810976,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"666",41.55,41.61551595,22.60534428,49897.62373,52407.58625,34.45213872,1528.531714,1023.812798,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"667",41.85,41.91511886,22.57473815,49886.90481,52430.03614,34.46787736,1528.474894,1023.834746,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"668",42.15,42.21471549,22.52828728,49851.43203,52443.9601,34.47693023,1528.369679,1023.856119,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"669",42.45,42.51430921,22.50858498,49817.91992,52430.43962,34.46636765,1528.3121,1023.855002,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"670",42.75,42.81390229,22.48639873,49792.61128,52428.28748,34.46413456,1528.257189,1023.860906,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"671",43.05,43.11349383,22.46557475,49767.88649,52425.24371,34.46127438,1528.205087,1023.865944,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"672",43.35,43.41308321,22.44272024,49748.59033,52430.16218,34.46423868,1528.154075,1023.875974,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"673",43.65,43.71267043,22.43227482,49739.71484,52432.35227,34.46549559,1528.133365,1023.881189,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"674",43.95,44.01225551,22.42525408,49743.73273,52444.35026,34.47407699,1528.129577,1023.890991,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"675",44.25,44.3118369,22.39947003,49729.72069,52458.09781,34.48347936,1528.077958,1023.906728,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"676",44.55,44.61141491,22.36245064,49685.52527,52452.44344,34.47827213,1527.981044,1023.914552,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"677",44.85,44.91098749,22.2815361,49612.71289,52465.20839,34.48552693,1527.783385,1023.944213,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"678",45.15,45.21054653,22.10348263,49451.95946,52492.89086,34.50117868,1527.340439,1024.007504,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"679",45.45,45.51007999,21.79041269,49173.17535,52546.20821,34.53175376,1526.555728,1024.119518,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"680",45.75,45.80959739,21.65653801,48970.375,52479.64925,34.47868273,1526.147899,1024.117665,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"681",46.05,46.10910976,21.51968026,48827.89551,52480.90189,34.47544263,1525.785771,1024.154345,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"682",46.35,46.40859788,21.16895942,48526.30105,52552.95079,34.51753427,1524.899485,1024.283932,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"683",46.65,46.7080567,20.95385038,48327.77444,52582.94359,34.53246337,1524.341412,1024.355154,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"684",46.95,47.00750222,20.78902674,48119.39453,52544.67933,34.4985566,1523.862309,1024.375266,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"685",47.25,47.30693365,20.68820858,48096.52539,52635.59996,34.56191877,1523.663698,1024.451986,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"686",47.55,47.6063443,20.49931182,47928.73322,52669.73423,34.5801869,1523.173591,1024.517911,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"687",47.85,47.90573825,20.37421922,47825.3287,52700.99356,34.5984922,1522.856216,1024.566583,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"688",48.15,48.20511593,20.27423644,47781.41173,52768.87639,34.6446205,1522.637892,1024.629661,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"689",48.45,48.50447654,20.14391767,47679.63913,52808.48627,34.66867424,1522.31052,1024.683884,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"690",48.75,48.80382636,20.06210709,47592.60156,52807.78534,34.66484481,1522.085089,1024.703914,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"691",49.05,49.10316847,19.99438286,47546.74219,52836.30885,34.68305378,1521.922861,1024.736977,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"692",49.35,49.40250104,19.92902374,47503.72656,52865.30021,34.70166917,1521.767334,1024.769694,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"693",49.65,49.70182451,19.86567486,47459.22596,52890.35115,34.71743356,1521.613909,1024.799678,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"694",49.95,50.00113853,19.81616194,47442.68387,52930.32895,34.74473109,1521.51166,1024.8348,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"695",50.25,50.30044604,19.78101301,47406.2373,52931.18011,34.74379592,1521.417671,1024.84461,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"696",50.55,50.59975204,19.75579357,47369.86719,52920.37456,34.73468372,1521.34213,1024.845573,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"697",50.85,50.89905712,19.69659615,47292.66992,52904.1068,34.72012208,1521.165526,1024.851253,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"698",51.15,51.19835447,19.60626586,47238.10162,52950.07406,34.75002449,1520.951349,1024.898941,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"699",51.45,51.49763968,19.53588486,47193.08008,52983.20695,34.77128122,1520.782893,1024.934787,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"700",51.75,51.79691649,19.4865818,47156.0957,53000.35853,34.7816571,1520.661106,1024.956823,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"701",52.05,52.0961871,19.45918941,47148.3418,53024.29308,34.7979694,1520.607435,1024.977691,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"702",52.35,52.39545402,19.44531182,47134.35744,53025.11728,34.79785877,1520.573283,1024.982516,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"703",52.65,52.6947192,19.43740435,47132.95791,53032.97818,34.80318919,1520.562026,1024.989946,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"704",52.95,52.99398239,19.4215444,47118.96873,53036.16676,34.80472906,1520.524127,1024.996543,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"705",53.25,53.29324244,19.39311977,47100.95833,53049.84036,34.81342813,1520.458873,1025.011855,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"706",53.55,53.59249678,19.33730535,47058.2759,53068.48886,34.82455913,1520.31907,1025.036097,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"707",53.85,53.89174296,19.28082436,47026.93885,53100.79422,34.84568756,1520.188405,1025.068122,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"708",54.15,54.19098583,19.24547411,46960.87396,53068.56227,34.82025518,1520.064888,1025.059126,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"709",54.45,54.49022564,19.19788294,46939.5517,53101.58381,34.84227676,1519.96002,1025.089505,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"710",54.75,54.7894599,19.16632929,46905.75915,53101.26503,34.84048446,1519.873634,1025.097561,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"711",55.05,55.08869159,19.15390368,46901.84111,53111.77179,34.84753447,1519.851355,1025.10745,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"712",55.35,55.38792339,19.16336286,46897.2617,53095.21135,34.83567517,1519.869804,1025.097275,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"713",55.65,55.68715546,19.18087786,46933.62834,53115.3189,34.85116856,1519.94186,1025.105918,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"714",55.95,55.9863835,19.13003166,46890.45584,53127.60277,34.85775302,1519.810168,1025.125322,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"715",56.25,56.28561365,19.17959035,46905.7359,53085.29971,34.82880094,1519.923023,1025.091792,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"716",56.55,56.58484601,19.10503612,46828.33691,53087.29005,34.82671281,1519.714283,1025.110652,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"717",56.85,56.88407344,19.04482382,46765.59184,53088.63538,34.82478305,1519.546074,1025.125916,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"718",57.15,57.18329272,19.00918432,46777.80168,53145.49952,34.86483083,1519.494852,1025.16694,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"719",57.45,57.48250413,18.99041107,46770.15302,53159.48621,34.87412361,1519.456898,1025.180151,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"720",57.75,57.78171121,18.94931321,46736.85193,53171.3109,34.88075954,1519.35233,1025.19703,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"721",58.05,58.08091918,18.91393142,46649.99823,53115.26061,34.8377278,1519.207908,1025.174487,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"722",58.35,58.38012181,18.7656413,46533.11422,53161.69584,34.8645837,1518.819387,1025.234026,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"723",58.65,58.67931373,18.73595953,46511.69311,53173.28533,34.87153745,1518.747204,1025.24818,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"724",58.95,58.97850515,18.65594854,46382.04678,53122.2529,34.82994245,1518.475629,1025.237941,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"725",59.25,59.27768768,18.55642879,46352.21611,53209.38538,34.88889078,1518.261082,1025.309433,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"726",59.55,59.57685364,18.49103274,46325.00603,53258.1122,34.9212725,1518.114265,1025.351968,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"727",59.85,59.8760118,18.47431589,46317.21953,53269.63585,34.92877612,1518.079527,1025.363224,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"728",60.15,60.1751683,18.47521006,46317.4334,53268.7862,34.92808623,1518.086316,1025.363786,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"729",60.45,60.47432274,18.44329288,46292.68433,53279.4377,34.93416238,1518.006058,1025.377764,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"730",60.75,60.77347413,18.42418074,46275.44336,53283.0356,34.93570806,1517.957595,1025.385057,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"731",61.05,61.07262335,18.41442682,46272.21014,53291.28302,34.94115441,1517.940571,1025.392985,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"732",61.40516193,61.4267758,18.41142714,46274.56813,53297.68126,34.94557069,1517.942812,1025.398672,2.7690579,-78.3201118,"30/04/2021","  12:45:38","S03","Baja","Sanquianga","3"
"733",0.15,0.151116963,27.32078953,40657.86772,38854.40958,24.71290138,1528.948181,1014.894715,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"734",0.45,0.453051785,27.55501756,44889.06544,42706.73622,27.45288931,1532.380219,1016.875658,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"735",0.75,0.754658403,27.58268151,45394.84311,43165.20364,27.78155131,1532.794737,1017.114599,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"736",1.05,1.056200629,27.61071285,45816.56591,43543.0005,28.05278293,1533.149484,1017.310381,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"737",1.35,1.357523294,27.64975167,48377.18712,45942.46468,29.78470165,1535.068015,1018.598174,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"738",1.65,1.65859684,27.69283644,49207.92937,46693.18706,30.32959756,1535.744909,1018.994614,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"739",1.95,1.959611048,27.70150455,49229.66497,46706.12859,30.3389242,1535.779389,1019.000143,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"740",2.25,2.260581319,27.71088172,49806.32958,47244.82683,30.73083476,1536.218712,1019.292569,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"741",2.55,2.561479091,27.74298427,50237.8679,47625.16626,31.00796441,1536.588263,1019.491611,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"742",2.85,2.862331031,27.78036988,50509.90678,47849.1406,31.17130125,1536.849609,1019.603537,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"743",3.15,3.163159949,27.79909203,50622.78222,47939.06512,31.23686765,1536.965849,1019.648044,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"744",3.45,3.463977803,27.81058881,50698.03606,47999.87768,31.28119354,1537.043444,1019.678922,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"745",3.75,3.764788806,27.82271795,50745.5794,48033.8587,31.30592916,1537.101801,1019.694889,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"746",4.05,4.065591283,27.82942452,50835.14074,48112.52555,31.36331539,1537.182382,1019.737105,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"747",4.35,4.366385045,27.83540015,50875.48667,48145.26485,31.38715483,1537.225969,1019.754373,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"748",4.65,4.667175383,27.84121063,50894.51138,48157.97251,31.39635831,1537.25376,1019.760707,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"749",4.95,4.967961273,27.84089951,50938.30673,48199.69683,31.42676975,1537.290166,1019.784928,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"750",5.25,5.26874437,27.85108091,50942.62697,48194.49867,31.42288695,1537.313964,1019.780033,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"751",5.55,5.569527755,27.85149759,50947.32244,48198.56084,31.42577464,1537.323002,1019.783359,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"752",5.85,5.870310004,27.85036617,50952.35207,48204.35104,31.42992575,1537.329899,1019.78813,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"753",6.15,6.171093054,27.85519514,50938.71935,48187.0507,31.4171995,1537.332377,1019.778317,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"754",6.45,6.471876475,27.85124016,50944.88867,48196.49314,31.42402045,1537.335758,1019.785999,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"755",6.75,6.772667687,27.84417629,50815.4835,48080.4954,31.33918269,1537.235593,1019.725878,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"756",7.05,7.07345948,27.84885603,50929.53438,48184.14078,31.41483162,1537.330852,1019.782451,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"757",7.35,7.374243295,27.85192516,50928.00386,48179.89478,31.41164681,1537.339438,1019.780366,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"758",7.682737325,7.707851996,27.85453548,50910.42134,48160.88239,31.39766255,1537.33617,1019.770462,2.6212023,-78.4002575,"01/05/2021 0:00","  6:45:07","G06","Alta","Guascama","6"
"759",0.15,0.150865005,27.53343034,44298.32254,42162.03116,27.06310456,1531.91514,1016.589018,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"760",0.45,0.452283998,27.74013682,48642.16518,46114.94026,29.90997241,1535.389411,1018.659507,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"761",0.75,0.753297758,27.81263945,50063.4171,47397.19282,30.84221456,1536.539973,1019.337145,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"762",1.05,1.054210615,27.82903917,50098.16993,47415.37108,30.85537619,1536.595764,1019.34306,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"763",1.35,1.35510322,27.84040702,50367.95042,47660.44895,31.0339936,1536.814518,1019.474761,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"764",1.65,1.655957042,27.85462918,50641.73549,47906.62263,31.21356595,1537.040665,1019.606269,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"765",1.95,1.956776868,27.84737248,50819.38637,48081.28009,31.34104858,1537.163757,1019.705583,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"766",2.25,2.257569476,27.84583173,50979.51231,48234.18484,31.45270601,1537.28301,1019.791188,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
"767",2.55,2.558338801,27.84789403,51120.34369,48365.54477,31.54866603,1537.393807,1019.863855,2.6536085,-78.4002531,"01/05/2021","  7:04:32","G05","Alta","Guascama","5"
